year,state_alpha,county_name,county_code,commodity_desc,short_desc,Value,unit_desc
2012,NC,BURKE,023,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42.9,BU / ACRE
2014,NC,BURKE,023,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38.1,BU / ACRE
2016,NC,BURKE,023,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34.0,BU / ACRE
2018,NC,BURKE,023,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37.3,BU / ACRE
2019,NC,BURKE,023,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34.4,BU / ACRE
2020,NC,BURKE,023,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42.4,BU / ACRE
2021,NC,BURKE,023,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46.0,BU / ACRE
2022,NC,BURKE,023,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39.2,BU / ACRE
2023,NC,BURKE,023,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.1,BU / ACRE
2010,NC,CABARRUS,025,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",27.6,BU / ACRE
2011,NC,CABARRUS,025,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30.0,BU / ACRE
2012,NC,CABARRUS,025,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34.8,BU / ACRE
2013,NC,CABARRUS,025,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",26.0,BU / ACRE
2014,NC,CABARRUS,025,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43.3,BU / ACRE
2015,NC,CABARRUS,025,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",18.8,BU / ACRE
2016,NC,CABARRUS,025,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33.6,BU / ACRE
2018,NC,CABARRUS,025,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34.1,BU / ACRE
2019,NC,CABARRUS,025,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",28.1,BU / ACRE
2020,NC,CABARRUS,025,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40.2,BU / ACRE
2021,NC,CABARRUS,025,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44.4,BU / ACRE
2022,NC,CABARRUS,025,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37.5,BU / ACRE
2011,NC,CALDWELL,027,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37.0,BU / ACRE
2023,NC,CALDWELL,027,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39.8,BU / ACRE
2010,NC,CAMDEN,029,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40.9,BU / ACRE
2011,NC,CAMDEN,029,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",29.9,BU / ACRE
2012,NC,CAMDEN,029,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46.1,BU / ACRE
2013,NC,CAMDEN,029,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46.0,BU / ACRE
2014,NC,CAMDEN,029,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47.7,BU / ACRE
2015,NC,CAMDEN,029,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38.7,BU / ACRE
2016,NC,CAMDEN,029,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.0,BU / ACRE
2017,NC,CAMDEN,029,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43.7,BU / ACRE
2018,NC,CAMDEN,029,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46.3,BU / ACRE
2019,NC,CAMDEN,029,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44.5,BU / ACRE
2020,NC,CAMDEN,029,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42.8,BU / ACRE
2021,NC,CAMDEN,029,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49.2,BU / ACRE
2022,NC,CAMDEN,029,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",49.0,BU / ACRE
2023,NC,CAMDEN,029,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.7,BU / ACRE
2024,NC,CAMDEN,029,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",54.0,BU / ACRE
2025,NC,CAMDEN,029,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",52.2,BU / ACRE
2010,NC,CARTERET,031,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38.0,BU / ACRE
2011,NC,CARTERET,031,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",21.3,BU / ACRE
2010,NC,CASWELL,033,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",26.0,BU / ACRE
2011,NC,CASWELL,033,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",15.8,BU / ACRE
2012,NC,CASWELL,033,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35.0,BU / ACRE
2015,NC,CASWELL,033,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",24.9,BU / ACRE
2016,NC,CASWELL,033,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",26.3,BU / ACRE
2017,NC,CASWELL,033,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40.3,BU / ACRE
2018,NC,CASWELL,033,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37.5,BU / ACRE
2019,NC,CASWELL,033,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",28.0,BU / ACRE
2020,NC,CASWELL,033,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37.6,BU / ACRE
2021,NC,CASWELL,033,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33.8,BU / ACRE
2022,NC,CASWELL,033,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30.7,BU / ACRE
2023,NC,CASWELL,033,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",24.5,BU / ACRE
2025,NC,CASWELL,033,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",31.3,BU / ACRE
2010,NC,CATAWBA,035,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",24.9,BU / ACRE
2011,NC,CATAWBA,035,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33.6,BU / ACRE
2012,NC,CATAWBA,035,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40.5,BU / ACRE
2013,NC,CATAWBA,035,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37.0,BU / ACRE
2014,NC,CATAWBA,035,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.5,BU / ACRE
2015,NC,CATAWBA,035,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",21.8,BU / ACRE
2016,NC,CATAWBA,035,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",29.5,BU / ACRE
2017,NC,CATAWBA,035,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40.3,BU / ACRE
2018,NC,CATAWBA,035,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34.9,BU / ACRE
2019,NC,CATAWBA,035,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",28.1,BU / ACRE
2020,NC,CATAWBA,035,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43.6,BU / ACRE
2021,NC,CATAWBA,035,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.7,BU / ACRE
2022,NC,CATAWBA,035,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",45.4,BU / ACRE
2023,NC,CATAWBA,035,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39.3,BU / ACRE
2024,NC,CATAWBA,035,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39.8,BU / ACRE
2025,NC,CATAWBA,035,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40.6,BU / ACRE
2010,NC,CHATHAM,037,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",15.6,BU / ACRE
2011,NC,CHATHAM,037,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",27.4,BU / ACRE
2012,NC,CHATHAM,037,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34.4,BU / ACRE
2013,NC,CHATHAM,037,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",26.5,BU / ACRE
2014,NC,CHATHAM,037,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42.6,BU / ACRE
2017,NC,CHATHAM,037,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.4,BU / ACRE
2019,NC,CHATHAM,037,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35.6,BU / ACRE
2020,NC,CHATHAM,037,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37.9,BU / ACRE
2021,NC,CHATHAM,037,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34.7,BU / ACRE
2022,NC,CHATHAM,037,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.4,BU / ACRE
2023,NC,CHATHAM,037,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",29.3,BU / ACRE
2024,NC,CHATHAM,037,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35.4,BU / ACRE
2018,NC,CHEROKEE,039,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",53.0,BU / ACRE
2011,NC,CHOWAN,041,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38.9,BU / ACRE
2012,NC,CHOWAN,041,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46.4,BU / ACRE
2013,NC,CHOWAN,041,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38.9,BU / ACRE
2015,NC,CHOWAN,041,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39.9,BU / ACRE
2016,NC,CHOWAN,041,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43.0,BU / ACRE
2017,NC,CHOWAN,041,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44.3,BU / ACRE
2018,NC,CHOWAN,041,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38.3,BU / ACRE
2019,NC,CHOWAN,041,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",45.5,BU / ACRE
2020,NC,CHOWAN,041,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47.6,BU / ACRE
2021,NC,CHOWAN,041,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42.7,BU / ACRE
2022,NC,CHOWAN,041,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40.6,BU / ACRE
2023,NC,CHOWAN,041,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37.9,BU / ACRE
2024,NC,CHOWAN,041,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42.2,BU / ACRE
2025,NC,CHOWAN,041,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46.0,BU / ACRE
2010,NC,CLEVELAND,045,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",18.7,BU / ACRE
2011,NC,CLEVELAND,045,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",29.2,BU / ACRE
2012,NC,CLEVELAND,045,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.7,BU / ACRE
2013,NC,CLEVELAND,045,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.5,BU / ACRE
2014,NC,CLEVELAND,045,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.4,BU / ACRE
2015,NC,CLEVELAND,045,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",16.4,BU / ACRE
2016,NC,CLEVELAND,045,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",27.0,BU / ACRE
2017,NC,CLEVELAND,045,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40.0,BU / ACRE
2018,NC,CLEVELAND,045,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38.9,BU / ACRE
2020,NC,CLEVELAND,045,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40.1,BU / ACRE
2021,NC,CLEVELAND,045,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.4,BU / ACRE
2022,NC,CLEVELAND,045,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37.6,BU / ACRE
2023,NC,CLEVELAND,045,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",31.7,BU / ACRE
2024,NC,CLEVELAND,045,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35.1,BU / ACRE
2025,NC,CLEVELAND,045,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",32.1,BU / ACRE
2010,NC,COLUMBUS,047,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",21.7,BU / ACRE
2011,NC,COLUMBUS,047,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",26.0,BU / ACRE
2012,NC,COLUMBUS,047,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",32.5,BU / ACRE
2013,NC,COLUMBUS,047,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",21.0,BU / ACRE
2014,NC,COLUMBUS,047,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35.0,BU / ACRE
2015,NC,COLUMBUS,047,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",27.6,BU / ACRE
2016,NC,COLUMBUS,047,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",26.3,BU / ACRE
2017,NC,COLUMBUS,047,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",32.8,BU / ACRE
2020,NC,COLUMBUS,047,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",24.8,BU / ACRE
2021,NC,COLUMBUS,047,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35.5,BU / ACRE
2022,NC,COLUMBUS,047,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",32.6,BU / ACRE
2023,NC,COLUMBUS,047,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34.1,BU / ACRE
2024,NC,COLUMBUS,047,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33.6,BU / ACRE
2025,NC,COLUMBUS,047,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",28.1,BU / ACRE
2010,NC,CRAVEN,049,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",26.8,BU / ACRE
2011,NC,CRAVEN,049,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",29.8,BU / ACRE
2012,NC,CRAVEN,049,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38.8,BU / ACRE
2013,NC,CRAVEN,049,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.9,BU / ACRE
2014,NC,CRAVEN,049,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42.1,BU / ACRE
2015,NC,CRAVEN,049,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34.6,BU / ACRE
2016,NC,CRAVEN,049,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34.0,BU / ACRE
2017,NC,CRAVEN,049,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38.1,BU / ACRE
2018,NC,CRAVEN,049,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30.1,BU / ACRE
2019,NC,CRAVEN,049,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33.0,BU / ACRE
2020,NC,CRAVEN,049,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38.4,BU / ACRE
2021,NC,CRAVEN,049,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42.0,BU / ACRE
2022,NC,CRAVEN,049,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.7,BU / ACRE
2023,NC,CRAVEN,049,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35.5,BU / ACRE
2024,NC,CRAVEN,049,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",42.2,BU / ACRE
2025,NC,CRAVEN,049,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",32.1,BU / ACRE
2010,NC,CUMBERLAND,051,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",19.0,BU / ACRE
2011,NC,CUMBERLAND,051,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",20.3,BU / ACRE
2012,NC,CUMBERLAND,051,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34.7,BU / ACRE
2013,NC,CUMBERLAND,051,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",20.3,BU / ACRE
2014,NC,CUMBERLAND,051,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",29.6,BU / ACRE
2015,NC,CUMBERLAND,051,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",31.2,BU / ACRE
2016,NC,CUMBERLAND,051,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30.0,BU / ACRE
2017,NC,CUMBERLAND,051,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",31.7,BU / ACRE
2018,NC,CUMBERLAND,051,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",26.7,BU / ACRE
2020,NC,CUMBERLAND,051,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33.5,BU / ACRE
2021,NC,CUMBERLAND,051,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.6,BU / ACRE
2022,NC,CUMBERLAND,051,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.6,BU / ACRE
2023,NC,CUMBERLAND,051,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.7,BU / ACRE
2010,NC,CURRITUCK,053,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40.8,BU / ACRE
2011,NC,CURRITUCK,053,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35.0,BU / ACRE
2012,NC,CURRITUCK,053,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.4,BU / ACRE
2013,NC,CURRITUCK,053,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",45.5,BU / ACRE
2014,NC,CURRITUCK,053,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",46.7,BU / ACRE
2015,NC,CURRITUCK,053,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39.2,BU / ACRE
2017,NC,CURRITUCK,053,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37.9,BU / ACRE
2018,NC,CURRITUCK,053,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37.6,BU / ACRE
2019,NC,CURRITUCK,053,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44.0,BU / ACRE
2020,NC,CURRITUCK,053,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35.1,BU / ACRE
2021,NC,CURRITUCK,053,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",45.3,BU / ACRE
2022,NC,CURRITUCK,053,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.7,BU / ACRE
2023,NC,CURRITUCK,053,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40.3,BU / ACRE
2024,NC,CURRITUCK,053,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.9,BU / ACRE
2025,NC,CURRITUCK,053,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47.5,BU / ACRE
2010,NC,DAVIDSON,057,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",31.9,BU / ACRE
2011,NC,DAVIDSON,057,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38.8,BU / ACRE
2012,NC,DAVIDSON,057,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40.2,BU / ACRE
2013,NC,DAVIDSON,057,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.0,BU / ACRE
2014,NC,DAVIDSON,057,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.5,BU / ACRE
2015,NC,DAVIDSON,057,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30.5,BU / ACRE
2016,NC,DAVIDSON,057,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30.0,BU / ACRE
2017,NC,DAVIDSON,057,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35.6,BU / ACRE
2018,NC,DAVIDSON,057,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37.6,BU / ACRE
2019,NC,DAVIDSON,057,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",27.5,BU / ACRE
2020,NC,DAVIDSON,057,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39.2,BU / ACRE
2021,NC,DAVIDSON,057,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39.6,BU / ACRE
2022,NC,DAVIDSON,057,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.4,BU / ACRE
2023,NC,DAVIDSON,057,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39.7,BU / ACRE
2024,NC,DAVIDSON,057,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33.5,BU / ACRE
2025,NC,DAVIDSON,057,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.7,BU / ACRE
2010,NC,DAVIE,059,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35.7,BU / ACRE
2011,NC,DAVIE,059,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",38.7,BU / ACRE
2012,NC,DAVIE,059,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44.4,BU / ACRE
2013,NC,DAVIE,059,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",28.5,BU / ACRE
2014,NC,DAVIE,059,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.3,BU / ACRE
2015,NC,DAVIE,059,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33.1,BU / ACRE
2016,NC,DAVIE,059,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35.0,BU / ACRE
2017,NC,DAVIE,059,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.9,BU / ACRE
2018,NC,DAVIE,059,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.5,BU / ACRE
2019,NC,DAVIE,059,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33.9,BU / ACRE
2020,NC,DAVIE,059,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41.1,BU / ACRE
2021,NC,DAVIE,059,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43.4,BU / ACRE
2022,NC,DAVIE,059,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.4,BU / ACRE
2023,NC,DAVIE,059,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47.4,BU / ACRE
2024,NC,DAVIE,059,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39.7,BU / ACRE
2025,NC,DAVIE,059,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.5,BU / ACRE
2010,NC,DUPLIN,061,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",24.2,BU / ACRE
2011,NC,DUPLIN,061,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",28.0,BU / ACRE
2012,NC,DUPLIN,061,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.9,BU / ACRE
2013,NC,DUPLIN,061,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",28.8,BU / ACRE
2014,NC,DUPLIN,061,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",39.8,BU / ACRE
2015,NC,DUPLIN,061,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.4,BU / ACRE
2016,NC,DUPLIN,061,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37.5,BU / ACRE
2017,NC,DUPLIN,061,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35.7,BU / ACRE
2018,NC,DUPLIN,061,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",24.7,BU / ACRE
2020,NC,DUPLIN,061,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34.0,BU / ACRE
2021,NC,DUPLIN,061,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.4,BU / ACRE
2022,NC,DUPLIN,061,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.8,BU / ACRE
2023,NC,DUPLIN,061,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33.9,BU / ACRE
2024,NC,DUPLIN,061,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",36.4,BU / ACRE
2025,NC,DUPLIN,061,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",32.7,BU / ACRE
