year,state_fips,state_alpha,county_fips,county_name,yield_bu_acre,ndvi_jun,ndvi_jul,precip_sum_jun,precip_sum_jul,tmean_jun,tmean_jul,tmax_jun,tmax_jul,tmin_jun,tmin_jul,soil_moisture_jun,soil_moisture_jul,soil_organic_carbon,soil_ph,soil_clay_pct,soil_sand_pct,soil_water_content_33kpa,elevation_m,slope_deg,pct_continuous
2015,37,NC,101,JOHNSTON,104.5,0.7106889238211866,0.7602539158700277,121.61233649125413,114.3680116804064,26.193910382165203,26.510827945692988,31.830892683220057,31.635634067990008,20.557930797677727,21.38702805217135,0.3906161112870007,0.3876821357311296,2.9420988375888677,53.744548031622955,12.555612973641905,57.8473817901514,17.206154542969532,61.487764585667534,3.7017675958658423,0.0503637727212982
2017,37,NC,101,JOHNSTON,132.5,0.7159587209302326,0.7621780896628956,122.9341238332887,80.13311294621474,24.227017340914497,27.224507403871662,29.524810891546483,32.37567177425808,18.93021336194609,22.074334585653695,0.4227709878074869,0.4434991037511622,2.9420988375888677,53.744548031622955,12.555612973641905,57.8473817901514,17.206154542969532,61.487764585667534,3.7017675958658423,0.115283809378049
2018,37,NC,101,JOHNSTON,66.0,0.729176567439556,0.7278975846437699,50.71894501447542,134.1558500307218,25.932116024472705,26.145202614347102,31.370827403432433,31.592587440801864,20.49438653100332,20.698817211484528,0.4166043177691446,0.3931413097349035,2.9420988375888677,53.744548031622955,12.555612973641905,57.8473817901514,17.206154542969532,61.487764585667534,3.7017675958658423,0.1117380088562718
2019,37,NC,101,JOHNSTON,80.0,0.6817972175358236,0.7460735313226874,118.86461797996331,152.11566167482022,24.676722121500664,27.30954992786488,30.02374066596666,33.255093864411485,19.32980303352309,21.36411115139839,0.4055270714892751,0.3679371389856962,2.9420988375888677,53.744548031622955,12.555612973641905,57.8473817901514,17.206154542969532,61.487764585667534,3.7017675958658423,0.0727297654691722
2020,37,NC,101,JOHNSTON,104.7,0.7421925346569264,0.7785721758736905,123.09077400036598,142.27601194405963,24.305826494106856,27.800056471254045,28.99831497061551,33.36215043674422,19.613441124630725,22.238066610600416,0.4352275895923916,0.3922330175717156,2.9420988375888677,53.744548031622955,12.555612973641905,57.8473817901514,17.206154542969532,61.487764585667534,3.7017675958658423,0.0898451122715162
2021,37,NC,101,JOHNSTON,139.6,0.7611648511958594,0.7958192332308375,185.3342354998122,259.234698581147,24.69242901034159,26.035035369113736,29.61500831657056,30.996612175872855,19.689082011083425,21.073599549929465,0.4387390470599018,0.4087847784056731,2.9420988375888677,53.744548031622955,12.555612973641905,57.8473817901514,17.206154542969532,61.487764585667534,3.7017675958658423,0.0841103710751665
2022,37,NC,101,JOHNSTON,97.3,0.6532836703869308,0.731574606203571,29.907087038505,151.09186149597235,25.171492363832435,27.52434532186673,31.396318888057777,32.6151133700313,18.94680716138801,22.43371567683186,0.323969400815712,0.4215070767563639,2.9420988375888677,53.744548031622955,12.555612973641905,57.8473817901514,17.206154542969532,61.487764585667534,3.7017675958658423,0.1009797668402962
2023,37,NC,101,JOHNSTON,138.0,0.7165666604766474,0.7814955045991036,110.59790349541716,146.48402350285417,23.069201401315276,27.32682946902814,29.000950234981502,32.63457065198276,17.137595192130394,22.01922657385235,0.3948862956994275,0.4162393821059482,2.9420988375888677,53.744548031622955,12.555612973641905,57.8473817901514,17.206154542969532,61.487764585667534,3.7017675958658423,0.054072839295286
2024,37,NC,101,JOHNSTON,32.2,0.648113823865826,0.7828001425172341,24.131055710420497,229.2668650005367,26.29671013899208,27.18658629972181,32.741479675663385,32.138845059678886,19.85194086535289,22.234327276685416,0.3211852356059346,0.412041232061944,2.9420988375888677,53.744548031622955,12.555612973641905,57.8473817901514,17.206154542969532,61.487764585667534,3.7017675958658423,0.0713000498601747
2025,37,NC,101,JOHNSTON,128.1,0.7447956338270763,0.7633111330064252,118.4106988302038,171.78082890622892,26.571788500266948,28.186080335520593,32.07143471428136,33.469070245496795,21.072142366488407,22.9030482407715,0.4405324418036015,0.4105919139876828,2.9420988375888677,53.744548031622955,12.555612973641905,57.8473817901514,17.206154542969532,61.487764585667534,3.7017675958658423,0.0596030329775103
2010,37,NC,103,JONES,88.4,0.7714127492505428,0.7902524515449229,108.34981758884751,110.04424240402584,27.211661400348955,26.87349536515971,32.923510404531136,32.38723598259562,21.5008003418535,21.36078252212803,0.404848457681016,0.4438852438973127,5.71380677091502,50.696298202977765,15.931656339243396,51.53887759325555,21.042568956830245,15.488591921380046,2.939510318557481,0.2399143648234784
2011,37,NC,103,JONES,41.8,0.7154049489079953,0.7201791999720898,73.98693295684991,80.64009495918809,26.16159228438328,27.93508648914227,32.50980567358153,33.79411732001536,19.81436374978079,22.077068500411965,0.2875621954632961,0.3608975289479648,5.71380677091502,50.696298202977765,15.931656339243396,51.53887759325555,21.042568956830245,15.488591921380046,2.939510318557481,0.2775383246017579
2014,37,NC,103,JONES,156.0,0.7798046549523647,0.8119104410691489,166.27749114440596,225.26081494191376,25.33659084574848,25.863257287766896,31.21174551038989,30.807624095759525,19.462437329319783,20.91989369899804,0.4193794757816233,0.4620414045943229,5.71380677091502,50.696298202977765,15.931656339243396,51.53887759325555,21.042568956830245,15.488591921380046,2.939510318557481,0.184780375394309
2016,37,NC,103,JONES,117.2,0.7962864522792732,0.80191176094945,82.91404902338328,224.5593850565226,25.26097260328236,28.145493580327823,30.933430493201797,33.56175938862715,19.589496051329466,22.73023897682974,0.4714314422195723,0.4510388307921048,5.71380677091502,50.696298202977765,15.931656339243396,51.53887759325555,21.042568956830245,15.488591921380046,2.939510318557481,0.2672539703755908
2017,37,NC,103,JONES,152.4,0.794352953144297,0.7851586877155692,154.7917203217672,136.23655135233236,24.58875842996437,27.28160348688291,29.908073554437188,32.230225178008176,19.270435945092657,22.333950090476076,0.46288093012432,0.506444072847421,5.71380677091502,50.696298202977765,15.931656339243396,51.53887759325555,21.042568956830245,15.488591921380046,2.939510318557481,0.3771308841503574
2018,37,NC,103,JONES,111.3,0.798435500922096,0.7545875908388564,175.4162510464946,231.404368068837,26.121232121901333,25.818793442539665,31.55289146787173,30.873479604461963,20.69056241555943,20.76509632897259,0.5054758089217699,0.4735794158228094,5.71380677091502,50.696298202977765,15.931656339243396,51.53887759325555,21.042568956830245,15.488591921380046,2.939510318557481,0.3304179655037119
2019,37,NC,103,JONES,70.0,0.7542486962354494,0.7580285598117729,68.62619702970669,144.41055383355993,25.092084882570852,27.54524231204157,30.651657871704543,33.4727351193363,19.532609948025364,21.61784779641835,0.4259961229873152,0.4369265020482382,5.71380677091502,50.696298202977765,15.931656339243396,51.53887759325555,21.042568956830245,15.488591921380046,2.939510318557481,0.3234594117707404
2020,37,NC,103,JONES,92.6,0.7982342873658631,0.7834992261858608,186.2483563205598,86.14888970517504,24.17116470499539,27.717603287269934,28.535808215340175,33.073553932258164,19.80662048392138,22.361757903516388,0.492078204103766,0.4447961025378162,5.71380677091502,50.696298202977765,15.931656339243396,51.53887759325555,21.042568956830245,15.488591921380046,2.939510318557481,0.3454349685077175
2021,37,NC,103,JONES,150.1,0.8109095592529993,0.8253578165785374,264.64772216943743,161.80284562040043,24.949233347124185,26.17335302523024,29.692715920583243,31.28820475553037,20.18036217184496,21.058642605022065,0.4783720338438683,0.440355943799618,5.71380677091502,50.696298202977765,15.931656339243396,51.53887759325555,21.042568956830245,15.488591921380046,2.939510318557481,0.2512617642367204
2022,37,NC,103,JONES,101.3,0.7314865496664754,0.7848697080035302,85.56642751853924,207.4394665065327,24.96920982663133,27.29052172430201,31.164828949545377,31.900996139473413,18.773731161855892,22.68018865103028,0.3865126168234534,0.4811340541277097,5.71380677091502,50.696298202977765,15.931656339243396,51.53887759325555,21.042568956830245,15.488591921380046,2.939510318557481,0.2856791187149978
2023,37,NC,103,JONES,159.9,0.8172173307328274,0.8056908533848895,116.05242750643404,132.4040340153598,23.332275474967325,27.50072748162998,29.123335475438523,32.56987038900705,17.54136067669217,22.43172143684086,0.4341724878832919,0.4678871979097134,5.71380677091502,50.696298202977765,15.931656339243396,51.53887759325555,21.042568956830245,15.488591921380046,2.939510318557481,0.220997254360845
2010,37,NC,107,LENOIR,71.3,0.7284387918673346,0.7520455748203158,131.44331815556524,112.4708412477832,27.29298163648077,27.033735235927264,33.11556684406322,32.673477738089254,21.47140024806191,21.39499779419834,0.385381824617726,0.4152511334830981,3.1754442635154514,53.81192700392741,13.02624881677691,58.28706961521564,16.818971961216022,24.654390734532612,3.957721946972333,0.2970360209812065
2011,37,NC,107,LENOIR,56.4,0.7036203566641909,0.6746974902372945,84.91543034320411,61.58100285453506,26.241846084219148,28.128310779306013,32.75261355530878,34.36410816628668,19.732068367826898,21.893529397243935,0.3109609623076175,0.3501023664066508,3.1754442635154514,53.81192700392741,13.02624881677691,58.28706961521564,16.818971961216022,24.654390734532612,3.957721946972333,0.3053300627137282
2012,37,NC,107,LENOIR,100.5,0.7140309068292994,0.7796549222177912,52.994372833004725,265.2663259601847,22.897684962422964,27.955339484718525,29.24090915352056,33.468950164192506,16.55543859819263,22.442709434263655,0.4106435711407996,0.4215915115080932,3.1754442635154514,53.81192700392741,13.02624881677691,58.28706961521564,16.818971961216022,24.654390734532612,3.957721946972333,0.2787051669823861
2013,37,NC,107,LENOIR,151.0,0.752015776830717,0.7448452941995111,248.241248658428,142.78837918374242,24.778163679404035,26.47755091540325,29.819316498299244,31.193151273067343,19.73797995886653,21.762931836218275,0.439323792208009,0.4336218721166467,3.1754442635154514,53.81192700392741,13.02624881677691,58.28706961521564,16.818971961216022,24.654390734532612,3.957721946972333,0.2237992389180294
2014,37,NC,107,LENOIR,149.7,0.7344617097724804,0.7725413920763236,169.16085647151095,236.46516536865576,25.33984294758779,25.682609854432744,31.25965013041134,30.692250517488077,19.420990985691212,20.673969556581813,0.3874870202744213,0.4126546853580063,3.1754442635154514,53.81192700392741,13.02624881677691,58.28706961521564,16.818971961216022,24.654390734532612,3.957721946972333,0.2010209551034993
2015,37,NC,107,LENOIR,93.6,0.7058694400838291,0.7584493233221922,147.1945706969646,155.3399129688703,26.70758441452954,27.005339485601116,32.45463472080709,32.28206298270775,20.961509941952123,21.729625126807782,0.4154101168990707,0.3965076415411516,3.1754442635154514,53.81192700392741,13.02624881677691,58.28706961521564,16.818971961216022,24.654390734532612,3.957721946972333,0.2459286107794283
2016,37,NC,107,LENOIR,122.6,0.7678357508055699,0.7594302946493001,105.06195293434358,168.1134334361114,25.237512543150512,28.09461029798623,30.953229164107753,33.53462153343958,19.52278888879287,22.65557301019817,0.4193951356639826,0.4194138521268786,3.1754442635154514,53.81192700392741,13.02624881677691,58.28706961521564,16.818971961216022,24.654390734532612,3.957721946972333,0.2167163862950345
2017,37,NC,107,LENOIR,132.4,0.7456287596586574,0.7412847934178262,124.2756496774064,98.2579716636684,24.568060039476308,27.34712809620614,29.996339983600706,32.38893902925005,19.140752173883183,22.306312165932123,0.4318155384488218,0.4538593899030222,3.1754442635154514,53.81192700392741,13.02624881677691,58.28706961521564,16.818971961216022,24.654390734532612,3.957721946972333,0.290469799659909
2018,37,NC,107,LENOIR,116.4,0.7521073745327225,0.7288188909656795,132.07720866228502,206.08564960687912,26.055074714682437,25.861035145395935,31.505054966347338,31.159743736235537,20.606087537782212,20.56331814148769,0.4498023750666377,0.4171320409573751,3.1754442635154514,53.81192700392741,13.02624881677691,58.28706961521564,16.818971961216022,24.654390734532612,3.957721946972333,0.2586415610319068
2019,37,NC,107,LENOIR,101.0,0.7264858571974299,0.7403959090814366,105.60733275386224,146.41818901800949,24.97879776499738,27.56773074964046,30.404056067117917,33.531496997422764,19.553638750541815,21.604067229116666,0.4082807641016263,0.4044972806745627,3.1754442635154514,53.81192700392741,13.02624881677691,58.28706961521564,16.818971961216022,24.654390734532612,3.957721946972333,0.2598373455119571
2020,37,NC,107,LENOIR,115.8,0.7686662696402891,0.7766878167624294,132.61845559533285,92.51527664116692,24.18123846231534,27.744150903124716,28.614089574942476,33.13663626980028,19.748489001868357,22.351767046944268,0.4468486325894565,0.406681544156619,3.1754442635154514,53.81192700392741,13.02624881677691,58.28706961521564,16.818971961216022,24.654390734532612,3.957721946972333,0.3105575956264137
2021,37,NC,107,LENOIR,150.7,0.7753077233293408,0.7940537118807788,241.7407860612368,189.0424233327219,24.758592297902453,26.12431368903404,29.375501491756577,31.05905444304916,20.01402034151093,21.18971328466816,0.443623611624603,0.423202209221471,3.1754442635154514,53.81192700392741,13.02624881677691,58.28706961521564,16.818971961216022,24.654390734532612,3.957721946972333,0.3021796437273589
2022,37,NC,107,LENOIR,135.1,0.7286273902759471,0.7442891317180544,56.608226598257865,152.36035374414632,25.05434110411816,27.437475381456657,31.322076838892308,32.28164430550495,18.786745541065457,22.59344384829171,0.3683585910194977,0.4419956409092418,3.1754442635154514,53.81192700392741,13.02624881677691,58.28706961521564,16.818971961216022,24.654390734532612,3.957721946972333,0.3637311260080464
2023,37,NC,107,LENOIR,152.4,0.7517902855440577,0.8025748118511422,83.63378541332895,106.8093865379054,23.28497760023812,27.42264435039421,29.078545840880157,32.559857030171656,17.491557442861424,22.28556919313855,0.4150573381015737,0.4353175033134579,3.1754442635154514,53.81192700392741,13.02624881677691,58.28706961521564,16.818971961216022,24.654390734532612,3.957721946972333,0.2395626780864146
2024,37,NC,107,LENOIR,114.4,0.7193071830382162,0.8162295524139636,57.35533480032928,280.30806603865506,25.987916430467415,27.20573731253697,32.056183223850184,31.883814943532744,19.91964957427002,22.52765968717481,0.3311209359418373,0.4131341228831868,3.1754442635154514,53.81192700392741,13.02624881677691,58.28706961521564,16.818971961216022,24.654390734532612,3.957721946972333,0.2493628403441923
2025,37,NC,107,LENOIR,124.6,0.8001308709718128,0.7337924799861196,125.85680668984772,142.15767273549207,26.587884793568396,28.13339612455105,31.56669495022882,32.989936125540204,21.60907454170016,23.276801828067228,0.4400424411188667,0.4124974199490067,3.1754442635154514,53.81192700392741,13.02624881677691,58.28706961521564,16.818971961216022,24.654390734532612,3.957721946972333,0.2598483423666797
2010,37,NC,117,MARTIN,56.9,0.7232215854668959,0.734641795894863,69.34513762411878,73.10852847403642,27.525513332543134,27.504073945239075,33.28528273175786,33.3586945350393,21.766748298210693,21.6504385810303,0.3478077838629459,0.352280916740568,5.117221999736148,50.91919402825735,13.879630764128311,55.533220117201765,18.02648471968265,19.743849293529,2.963640290215211,0.1317486843455443
2016,37,NC,117,MARTIN,113.0,0.7577914972595918,0.7748841068759342,129.01685228750338,156.52118120698793,24.465934505032408,27.573692701198347,30.011002639131306,32.55738142757229,18.921858020294874,22.59098826210685,0.374261587091295,0.3739925389761074,5.117221999736148,50.91919402825735,13.879630764128311,55.533220117201765,18.02648471968265,19.743849293529,2.963640290215211,0.0731626916056723
2017,37,NC,117,MARTIN,126.5,0.7445419801024138,0.7909615534747619,123.75425263125771,153.8415692292546,24.516616735489094,27.121248591471172,29.681204017696523,32.026262327741215,19.352999725505683,22.217236720985543,0.383458582658642,0.4097544611986897,5.117221999736148,50.91919402825735,13.879630764128311,55.533220117201765,18.02648471968265,19.743849293529,2.963640290215211,0.1322870771583585
2018,37,NC,117,MARTIN,90.8,0.7584408386788591,0.7814841135526142,125.52070846826692,226.60794533274208,25.713686073213065,25.795722952083658,30.78588041344467,30.597632598876945,20.64248632666631,20.994822007700645,0.4026023918392457,0.3725981644709233,5.117221999736148,50.91919402825735,13.879630764128311,55.533220117201765,18.02648471968265,19.743849293529,2.963640290215211,0.1516142822624114
2019,37,NC,117,MARTIN,100.0,0.7490501379572806,0.7976765343500036,106.0467446656474,151.28007920353963,24.798060857115185,27.36618461404015,29.948840324491993,32.94774219238412,19.647381628919486,21.7847270464052,0.3681094990551567,0.3509099942884829,5.117221999736148,50.91919402825735,13.879630764128311,55.533220117201765,18.02648471968265,19.743849293529,2.963640290215211,0.0830962609128035
2020,37,NC,117,MARTIN,91.7,0.7589513274883274,0.7810424919884751,104.07407277077203,111.87449536523869,24.111388862929452,27.772714704273845,28.60244581417161,33.10321575291812,19.6204324712866,22.442314822384407,0.4052791940287716,0.3578250301760671,5.117221999736148,50.91919402825735,13.879630764128311,55.533220117201765,18.02648471968265,19.743849293529,2.963640290215211,0.1582514912333554
2021,37,NC,117,MARTIN,122.6,0.7486534830573753,0.8135017604669965,287.7348929251727,124.70236283604768,24.530020949530673,26.04165882417901,29.07511604210744,30.79912070220062,20.079095414158605,21.28433809413562,0.4102531696459052,0.3799895566050819,5.117221999736148,50.91919402825735,13.879630764128311,55.533220117201765,18.02648471968265,19.743849293529,2.963640290215211,0.1434555531059229
2023,37,NC,117,MARTIN,127.6,0.7199890983077111,0.7955239339232664,84.36716779715006,118.29746881972524,23.13182566518813,27.48375583284011,28.78359725099884,32.56553596504777,17.48019765343753,22.40211347454984,0.3625938998077508,0.3837694264747466,5.117221999736148,50.91919402825735,13.879630764128311,55.533220117201765,18.02648471968265,19.743849293529,2.963640290215211,0.0717593709296155
2024,37,NC,117,MARTIN,62.3,0.6786575207039677,0.8224942247532679,24.41193567353054,296.26263215132406,25.714549418694215,27.17428532281827,31.64952672341713,31.792530746787747,19.77957223353401,22.556040307033705,0.2977364642607302,0.3858657822780958,5.117221999736148,50.91919402825735,13.879630764128311,55.533220117201765,18.02648471968265,19.743849293529,2.963640290215211,0.069730939851798
2025,37,NC,117,MARTIN,125.7,0.7952175402688533,0.7999999425510828,178.6466103088766,119.07790379439597,26.514821521910623,28.092569510340045,31.647734463586193,32.93496632118101,21.381908796087107,23.250136818563135,0.3925870970941389,0.3733790856590759,5.117221999736148,50.91919402825735,13.879630764128311,55.533220117201765,18.02648471968265,19.743849293529,2.963640290215211,0.0760549179779731
2021,37,NC,127,NASH,138.5,0.7630945694957992,0.8084949790129548,156.51682824025494,185.36966833265035,24.38713129917159,25.93372246332764,29.176298373063027,30.81361558215444,19.457435242892693,21.05396965557565,0.4369329871952409,0.4144840795745127,3.4184620837588384,53.74961284000337,12.646221406054329,56.509298482197146,17.835823810615373,60.91960928101096,3.6242200840946737,0.0453310768530633
2010,37,NC,131,NORTHAMPTON,44.0,0.700330442024696,0.7066118810484141,41.30750589308312,76.55349102709116,26.983983624723223,27.452815198811702,32.9425614291066,34.022943551797596,21.026406238454147,20.883698407089703,0.3808350746965434,0.3630542005694488,3.822580066263093,52.215474835070694,12.830182911080517,56.23070276347695,17.231443821274013,34.66792300921543,3.4593243678126213,0.0877180794247653
2012,37,NC,131,NORTHAMPTON,94.0,0.7201268354068248,0.8093784382707936,99.25757638494854,164.53636712556184,22.373309676895232,27.56135872666532,28.957120297305565,33.279303863788435,15.790485634280522,21.84441658061052,0.4163083142445745,0.3892199002403802,3.822580066263093,52.215474835070694,12.830182911080517,56.23070276347695,17.231443821274013,34.66792300921543,3.4593243678126213,0.0609643159740694
2013,37,NC,131,NORTHAMPTON,134.8,0.7345789689907442,0.7895598725960201,239.50307439457384,120.03751613025932,24.03709220424288,25.86548125909028,29.388858359445184,30.668733352175835,18.68633786960388,21.06323685761373,0.4451439184078673,0.4428556112022118,3.822580066263093,52.215474835070694,12.830182911080517,56.23070276347695,17.231443821274013,34.66792300921543,3.4593243678126213,0.0271399820151586
2014,37,NC,131,NORTHAMPTON,129.8,0.7347843829337636,0.8347629764058432,107.05167014244128,124.35071205113128,24.25261466547385,24.76704298664024,30.345542712408108,30.0497409721239,18.1606681298746,19.485318703686595,0.3875103467215143,0.3859770938961747,3.822580066263093,52.215474835070694,12.830182911080517,56.23070276347695,17.231443821274013,34.66792300921543,3.4593243678126213,0.0723055547679133
2015,37,NC,131,NORTHAMPTON,133.0,0.7850651945503634,0.8245422465139584,149.34855627182378,136.1406057019721,25.34973888992988,25.80078510688353,30.917152159208168,31.011266704094265,19.78330180782299,20.591285460600805,0.4067157882815483,0.4125500097477607,3.822580066263093,52.215474835070694,12.830182911080517,56.23070276347695,17.231443821274013,34.66792300921543,3.4593243678126213,0.0633976149237156
2016,37,NC,131,NORTHAMPTON,142.4,0.7740295160395375,0.8200475105166715,138.82491968239853,161.55921135649174,23.480602378191705,26.776779776960836,29.41741967869523,32.00767333515097,17.544781199733553,21.546897471008403,0.4084290312381982,0.4148030762829052,3.822580066263093,52.215474835070694,12.830182911080517,56.23070276347695,17.231443821274013,34.66792300921543,3.4593243678126213,0.0789276579469486
2017,37,NC,131,NORTHAMPTON,132.0,0.7397558477189502,0.7846014216259104,154.6881190736468,131.05021213229898,23.654245271562843,26.74377327910957,29.31801508155462,32.12343915038611,17.991460021797124,21.365100773030356,0.4411161027158429,0.4232033953717046,3.822580066263093,52.215474835070694,12.830182911080517,56.23070276347695,17.231443821274013,34.66792300921543,3.4593243678126213,0.069559138375497
2018,37,NC,131,NORTHAMPTON,120.7,0.7653954278547646,0.794425927464123,101.92688187129676,238.7149580314562,24.931056707440423,24.96704738092638,30.234120195491176,30.219381749233,19.628984101576,19.71571920264263,0.4392729932058709,0.4325712418404301,3.822580066263093,52.215474835070694,12.830182911080517,56.23070276347695,17.231443821274013,34.66792300921543,3.4593243678126213,0.0711943389713496
2019,37,NC,131,NORTHAMPTON,117.0,0.7567855695508406,0.7904931765553102,160.71701607535178,127.58395555545464,23.819772547651795,26.611510783810736,29.30076684043861,32.39709251297291,18.33887944413577,20.826027895075597,0.4233225545729242,0.3863425515333491,3.822580066263093,52.215474835070694,12.830182911080517,56.23070276347695,17.231443821274013,34.66792300921543,3.4593243678126213,0.0957987919692856
2020,37,NC,131,NORTHAMPTON,91.2,0.7729763776813178,0.7540562046290906,134.08379807413698,44.8505793237127,23.404452810821773,27.71939916645024,28.539782997430525,33.594085492550086,18.269224483844468,21.84481046804146,0.4468412600071273,0.4153267154958305,3.822580066263093,52.215474835070694,12.830182911080517,56.23070276347695,17.231443821274013,34.66792300921543,3.4593243678126213,0.1065399943068602
2021,37,NC,131,NORTHAMPTON,155.0,0.7510433141375141,0.8350457569335048,139.32917797155923,198.5945693416015,23.889797481337556,25.61144750469893,28.971196751540713,30.763778107668237,18.713812899359425,20.45925848593666,0.4416688715325925,0.4303277846831889,3.822580066263093,52.215474835070694,12.830182911080517,56.23070276347695,17.231443821274013,34.66792300921543,3.4593243678126213,0.0913998883012831
2022,37,NC,131,NORTHAMPTON,128.3,0.7703992941816754,0.8210492622922936,58.929986017010734,150.86228075246967,23.540180310643574,26.735940346356273,30.053336011330444,32.03075677480616,17.027166250072437,21.44126320517029,0.3704045453614817,0.4167156429800751,3.822580066263093,52.215474835070694,12.830182911080517,56.23070276347695,17.231443821274013,34.66792300921543,3.4593243678126213,0.0923914471437054
2023,37,NC,131,NORTHAMPTON,123.3,0.7027862785193005,0.7923891692560022,49.232704746054246,145.6103098503451,22.12948789283049,26.8619302344143,28.12234453912619,32.28834970370104,16.136772402153913,21.435650352178858,0.4029844408187721,0.419917987723488,3.822580066263093,52.215474835070694,12.830182911080517,56.23070276347695,17.231443821274013,34.66792300921543,3.4593243678126213,0.0557876357992757
2024,37,NC,131,NORTHAMPTON,51.3,0.720032514113944,0.8149625580795052,29.29194575702312,270.12237772297914,24.880983519232313,26.5368788599242,30.995115347948285,31.37040191245784,18.76685164833009,21.703355845229115,0.3353422938831421,0.4367280384509994,3.822580066263093,52.215474835070694,12.830182911080517,56.23070276347695,17.231443821274013,34.66792300921543,3.4593243678126213,0.0704946399500343
2025,37,NC,131,NORTHAMPTON,153.9,0.7986538006616261,0.8261046815215483,137.74776705019826,169.47107050611362,25.68688874975477,27.32922477666464,31.050654798838472,32.34715043856056,20.32312259537528,22.31126220356125,0.4391978729137642,0.4149017129659284,3.822580066263093,52.215474835070694,12.830182911080517,56.23070276347695,17.231443821274013,34.66792300921543,3.4593243678126213,0.05199804110559
2010,37,NC,133,ONSLOW,70.6,0.7312782861800917,0.7534188354498431,72.81715447413599,105.95262167587671,27.117911430983497,26.980917505950128,31.896019765186026,31.848435672246705,22.3408053467244,22.11438073233068,0.2490711164863832,0.2996200181025272,5.827685235082732,51.16508592925935,15.943842387681546,53.58352528330218,22.325701851393063,11.862957286792737,2.3402680991954616,0.0887645546650536
2011,37,NC,133,ONSLOW,42.1,0.6796731881420363,0.6918788726441799,61.29783870442879,70.78423479054374,25.97157169330317,27.58880909530682,31.38912883932024,32.55362881157563,20.555016551664057,22.62499335477902,0.1842206355571525,0.2334344504141278,5.827685235082732,51.16508592925935,15.943842387681546,53.58352528330218,22.325701851393063,11.862957286792737,2.3402680991954616,0.0944049794315084
2012,37,NC,133,ONSLOW,120.2,0.7695926475002594,0.8053018616085291,60.96439579910359,187.90712971227305,22.86635594225467,27.775664257273657,28.4058255976831,32.592866325616306,17.327866614069315,22.959451179823823,0.2848959564499269,0.2951440240251078,5.827685235082732,51.16508592925935,15.943842387681546,53.58352528330218,22.325701851393063,11.862957286792737,2.3402680991954616,0.0794922923537081
2013,37,NC,133,ONSLOW,134.2,0.7756304589713852,0.7451519878508412,249.28999101389573,106.70431650987376,24.89079693735673,26.29754705341147,29.15994707011288,30.327373343689395,20.622627641452635,22.26873444905553,0.3100560417795614,0.3275253018458479,5.827685235082732,51.16508592925935,15.943842387681546,53.58352528330218,22.325701851393063,11.862957286792737,2.3402680991954616,0.0626798717725499
2014,37,NC,133,ONSLOW,130.6,0.7715724084330999,0.7933291405803812,135.74607245867406,225.45997072746025,25.22647329978404,25.911861038182508,30.2476723694195,30.264060188532337,20.2062646319917,21.560665717151902,0.272615227316369,0.3199309011101778,5.827685235082732,51.16508592925935,15.943842387681546,53.58352528330218,22.325701851393063,11.862957286792737,2.3402680991954616,0.0653440080390847
2015,37,NC,133,ONSLOW,95.2,0.7609002865403817,0.770118589253223,200.66753566377295,121.70180369394826,26.592197067854077,27.058224942890075,31.40340795470665,31.791123135032212,21.781982033540817,22.326308879272037,0.2876022684092612,0.2818614051987373,5.827685235082732,51.16508592925935,15.943842387681546,53.58352528330218,22.325701851393063,11.862957286792737,2.3402680991954616,0.0493956102216095
2016,37,NC,133,ONSLOW,105.6,0.7944750079841928,0.7802877216628783,119.1387174795163,177.69995688090688,25.3641013606376,28.156566280091248,30.45166596962365,32.9940514737612,20.277548822048935,23.320073387329845,0.3132349951020743,0.3005727412915622,5.827685235082732,51.16508592925935,15.943842387681546,53.58352528330218,22.325701851393063,11.862957286792737,2.3402680991954616,0.1141467345566086
2017,37,NC,133,ONSLOW,139.0,0.7903934247726507,0.7934914946126713,126.01496470763614,157.38337966028698,24.608078208948132,27.201283805508695,29.18561670094268,31.571074290379848,20.03152749314456,22.832493622028704,0.3147939645505161,0.3597212929913148,5.827685235082732,51.16508592925935,15.943842387681546,53.58352528330218,22.325701851393063,11.862957286792737,2.3402680991954616,0.2027804765750896
2018,37,NC,133,ONSLOW,92.6,0.7871146939524885,0.7728245557100654,175.74020674552895,285.5161801979113,26.30680966641682,26.068970431018204,31.244932623505512,30.5789804387255,21.3696782493277,21.559947721878828,0.3473757849451716,0.3296828516117789,5.827685235082732,51.16508592925935,15.943842387681546,53.58352528330218,22.325701851393063,11.862957286792737,2.3402680991954616,0.1697382924711069
2019,37,NC,133,ONSLOW,66.0,0.7154295303449879,0.7201491651053201,70.36794052787242,116.19409410678789,25.282242133247728,27.440306996031204,30.177514317593097,32.531604068761716,20.387070137633224,22.349111551102396,0.2781984087275588,0.2987897491473237,5.827685235082732,51.16508592925935,15.943842387681546,53.58352528330218,22.325701851393063,11.862957286792737,2.3402680991954616,0.1959546367491022
2020,37,NC,133,ONSLOW,95.9,0.7851263722407156,0.7687405497860087,229.21735717156105,97.10005473973914,24.293904680350018,27.81995460269317,27.970243091641873,32.422153606536284,20.617667693177665,23.217854042795732,0.3368872747757631,0.297789612713512,5.827685235082732,51.16508592925935,15.943842387681546,53.58352528330218,22.325701851393063,11.862957286792737,2.3402680991954616,0.1746883084586347
